model,path,slice_idx,spleen_dice,rkidney_dice,lkidney_dice,liver_dice,aorta_dice
MedSAM-vit_b,img0001.nii.gz,21,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,22,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,23,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,24,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,25,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,26,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,27,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,28,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,29,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,30,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,31,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,32,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,33,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,34,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,35,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,36,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,37,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,38,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,39,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,40,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,41,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,42,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,43,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,44,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,45,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,46,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,47,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,48,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,49,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,50,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,51,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,52,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,53,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,54,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,55,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,56,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,57,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,58,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,59,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,60,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,61,nan,nan,nan,nan,nan
MedSAM-vit_b,img0001.nii.gz,62,nan,nan,nan,0.7565649396735273,nan
MedSAM-vit_b,img0001.nii.gz,63,nan,nan,nan,0.9245377311344328,nan
MedSAM-vit_b,img0001.nii.gz,64,nan,nan,nan,0.93007769145394,nan
MedSAM-vit_b,img0001.nii.gz,65,nan,nan,nan,0.9299290780141845,nan
MedSAM-vit_b,img0001.nii.gz,66,nan,nan,nan,0.9514804677780543,nan
MedSAM-vit_b,img0001.nii.gz,67,nan,nan,nan,0.9355251921434671,0.0
MedSAM-vit_b,img0001.nii.gz,68,nan,nan,nan,0.9584316572880741,nan
MedSAM-vit_b,img0001.nii.gz,69,nan,nan,nan,0.9716624685138538,nan
MedSAM-vit_b,img0001.nii.gz,70,nan,nan,nan,0.9199475065616798,nan
MedSAM-vit_b,img0001.nii.gz,71,nan,nan,nan,0.9469831148895974,nan
MedSAM-vit_b,img0001.nii.gz,72,nan,nan,nan,0.9676772180115916,0.7504424778761062
MedSAM-vit_b,img0001.nii.gz,73,nan,nan,nan,0.9707991270913436,0.5726027397260274
MedSAM-vit_b,img0001.nii.gz,74,nan,nan,nan,0.934480941507114,0.7266514806378133
MedSAM-vit_b,img0001.nii.gz,75,nan,nan,nan,0.9266153718871515,0.7090719499478624
MedSAM-vit_b,img0001.nii.gz,76,nan,nan,nan,0.8960562519107307,0.8993766696349065
MedSAM-vit_b,img0001.nii.gz,77,nan,nan,nan,0.9068702290076336,0.9181286549707602
MedSAM-vit_b,img0001.nii.gz,78,nan,0.8517279821627648,nan,0.9167138097931988,0.912707182320442
MedSAM-vit_b,img0001.nii.gz,79,nan,0.8408215661103979,nan,0.9691819911223842,0.9427966101694916
MedSAM-vit_b,img0001.nii.gz,80,nan,0.9614476789929189,nan,nan,0.9323308270676691
MedSAM-vit_b,img0001.nii.gz,81,nan,0.9650735294117647,nan,0.9771215127816039,0.895040369088812
MedSAM-vit_b,img0001.nii.gz,82,nan,0.964771011575239,nan,0.9739661393283375,0.8784838350055741
MedSAM-vit_b,img0001.nii.gz,83,nan,0.9634300126103404,nan,0.9662848497946834,0.9092945128779395
MedSAM-vit_b,img0001.nii.gz,84,nan,0.9774783445620789,nan,0.958969465648855,0.8908489525909592
MedSAM-vit_b,img0001.nii.gz,85,nan,0.9760601915184679,nan,0.96255899318301,0.8851727982162765
MedSAM-vit_b,img0001.nii.gz,86,nan,0.9748340280994288,nan,0.9574713850677308,0.8752886836027713
MedSAM-vit_b,img0001.nii.gz,87,nan,0.9733142037302726,0.6068548387096774,0.9260915867944622,0.7880184331797235
MedSAM-vit_b,img0001.nii.gz,88,nan,0.9715607565655191,0.8117386489479512,0.9160228754891141,0.9212765957446809
MedSAM-vit_b,img0001.nii.gz,89,nan,0.9658562508303441,0.8790885703785373,0.9674512781574285,0.9180327868852459
MedSAM-vit_b,img0001.nii.gz,90,nan,0.9571963616907437,0.9686641011544805,0.9607428424039206,0.9333333333333333
MedSAM-vit_b,img0001.nii.gz,91,nan,0.9577878706919584,0.9628162816281628,0.9576897246474144,0.8926108374384236
MedSAM-vit_b,img0001.nii.gz,92,nan,0.9327416447094716,0.9777949411083221,0.924790626676018,0.9024154589371981
MedSAM-vit_b,img0001.nii.gz,93,nan,0.923375902276513,0.9776293823038398,0.8887301706638598,0.8918918918918919
MedSAM-vit_b,img0001.nii.gz,94,nan,0.923702664796634,0.9783366156642933,0.9643351518605977,0.8418891170431212
MedSAM-vit_b,img0001.nii.gz,95,nan,0.9535181236673774,0.9279638490164805,0.9646932679788619,0.9432234432234432
MedSAM-vit_b,img0001.nii.gz,96,nan,0.9470457079152731,0.9753381066030231,0.7235821887461231,0.9315068493150684
MedSAM-vit_b,img0001.nii.gz,97,nan,0.9731975341731439,0.9467053042711352,0.8429707588351373,0.921552436003303
MedSAM-vit_b,img0001.nii.gz,98,nan,0.9590885551527706,0.9610154125113327,0.8616968674558623,0.9463986599664992
MedSAM-vit_b,img0001.nii.gz,99,nan,0.929526994744386,0.905511811023622,0.8531427968782958,0.9254267744833783
MedSAM-vit_b,img0001.nii.gz,100,nan,0.9115470456948197,0.8624811419287455,0.9111711425393294,0.8970456580125336
MedSAM-vit_b,img0001.nii.gz,101,nan,0.9441613117660093,0.9394052507154411,0.970153959329515,0.9014084507042254
MedSAM-vit_b,img0001.nii.gz,102,nan,0.9761471598948858,0.9244804865686771,0.9595441878980892,0.8917576961271102
MedSAM-vit_b,img0001.nii.gz,103,nan,0.9693178433124814,0.9144834404349975,0.954384328358209,0.9149338374291115
MedSAM-vit_b,img0001.nii.gz,104,nan,0.9793349614878828,0.8957176354436629,0.9419763216504513,0.9138240574506283
MedSAM-vit_b,img0001.nii.gz,105,nan,0.9782783588093322,0.9102455546147333,0.9470834788683199,0.9125338142470695
MedSAM-vit_b,img0001.nii.gz,106,0.7996389891696751,0.5388252862120458,0.9449293433083957,0.9578332050508622,0.9155722326454033
MedSAM-vit_b,img0001.nii.gz,107,0.8920479786761439,0.9701915642985998,0.8908649959579629,0.971285323609845,0.9284436493738819
MedSAM-vit_b,img0001.nii.gz,108,0.8522022838499185,0.965493324085313,0.9436673692278215,0.969989706231689,0.918572735590119
MedSAM-vit_b,img0001.nii.gz,109,0.936496525281572,0.9641144075324214,0.9273873873873874,0.9778463158686577,0.9299258037922506
MedSAM-vit_b,img0001.nii.gz,110,0.9486464968152867,0.9580093312597201,0.8834137668275337,0.972791570438799,0.8749016522423289
MedSAM-vit_b,img0001.nii.gz,111,0.94129763130793,0.8910974836117572,0.9191707005205955,0.9435170217192976,0.8794223826714801
MedSAM-vit_b,img0001.nii.gz,112,0.9309439209022092,0.9648716658278812,0.9192097208051201,0.9684855270523924,0.8778346744696416
MedSAM-vit_b,img0001.nii.gz,113,0.9507402422611037,0.950826853575731,0.9396819422226405,0.9639038072319878,0.9193659545141282
MedSAM-vit_b,img0001.nii.gz,114,0.9691014867485456,0.9307741522712732,0.9792060491493384,0.9714916028399646,0.9344262295081968
MedSAM-vit_b,img0001.nii.gz,115,0.9573828027074455,0.9640246524294109,0.9609885620915033,0.9699439013636986,0.9105691056910569
MedSAM-vit_b,img0001.nii.gz,116,0.9447343453510436,0.9420127197904976,0.9716249168698736,0.9703774772883998,0.9224242424242424
MedSAM-vit_b,img0001.nii.gz,117,0.9333953272114379,0.7780914737436476,0.8795441595441595,0.9694567977338441,0.9572225666460012
MedSAM-vit_b,img0001.nii.gz,118,0.8946532556908418,nan,0.8780741704619388,0.9723688740961781,0.9398907103825137
MedSAM-vit_b,img0001.nii.gz,119,0.8726612457566906,nan,0.9507749957417816,0.9726703069206508,0.9211514392991239
MedSAM-vit_b,img0001.nii.gz,120,0.9545680767863491,nan,0.9119017365523083,0.9754093916061165,0.9402985074626866
MedSAM-vit_b,img0001.nii.gz,121,0.9550443355862839,nan,0.8476621417797888,0.9798207481350293,0.8739042481456507
MedSAM-vit_b,img0001.nii.gz,122,0.9483959356090877,nan,0.8674959437533802,0.9829190875833871,0.8964745383324007
MedSAM-vit_b,img0001.nii.gz,123,0.973352464896997,nan,nan,0.9736552951025533,0.9476861167002012
MedSAM-vit_b,img0001.nii.gz,124,0.9713949843260188,nan,nan,0.9779613231147997,0.9322997416020672
MedSAM-vit_b,img0001.nii.gz,125,0.9715944235618785,nan,nan,0.977901073299487,0.9123359580052494
MedSAM-vit_b,img0001.nii.gz,126,0.9692506336377983,nan,nan,0.9729211204297539,0.9648033126293996
MedSAM-vit_b,img0001.nii.gz,127,0.958969465648855,nan,nan,0.9536300535301124,0.96527428283845
MedSAM-vit_b,img0001.nii.gz,128,0.9688682816048448,nan,nan,0.9795960277529228,0.9661508704061895
MedSAM-vit_b,img0001.nii.gz,129,0.9629768840443526,nan,nan,0.9282534298434235,0.9395973154362416
MedSAM-vit_b,img0001.nii.gz,130,0.9646722288438617,nan,nan,0.9573900786305045,0.9312320916905444
MedSAM-vit_b,img0001.nii.gz,131,0.9509527675629209,nan,nan,0.9281113610582377,0.9676258992805755
MedSAM-vit_b,img0001.nii.gz,132,0.9568875909518388,nan,nan,0.8248464808691545,0.9457567804024497
MedSAM-vit_b,img0001.nii.gz,133,0.9677907915993538,nan,nan,0.23721056510103555,0.9678800856531049
MedSAM-vit_b,img0001.nii.gz,134,0.9740576027107158,nan,nan,0.16947222899894282,0.9547325102880658
MedSAM-vit_b,img0001.nii.gz,135,0.9709663120567376,nan,nan,0.0,0.9502586549940311
MedSAM-vit_b,img0001.nii.gz,136,0.96982270841192,nan,nan,0.0,0.9532560926887734
MedSAM-vit_b,img0001.nii.gz,137,0.9689692585895118,nan,nan,nan,0.9629310344827586
MedSAM-vit_b,img0001.nii.gz,138,0.9581454086234891,nan,nan,nan,0.9557148882328131
MedSAM-vit_b,img0001.nii.gz,139,0.8627312360080123,nan,nan,nan,0.9476268412438625
MedSAM-vit_b,img0001.nii.gz,140,0.7554793215170573,nan,nan,nan,0.9726261762189906
MedSAM-vit_b,img0001.nii.gz,141,0.0,nan,nan,nan,0.9607250755287009
MedSAM-vit_b,img0001.nii.gz,142,nan,nan,nan,nan,0.9533450704225352
MedSAM-vit_b,img0001.nii.gz,143,nan,nan,nan,nan,0.9629629629629629
MedSAM-vit_b,img0001.nii.gz,144,nan,nan,nan,nan,0.9560678555893867
MedSAM-vit_b,img0001.nii.gz,145,nan,nan,nan,nan,0.929283771532185
MedSAM-vit_b,img0001.nii.gz,146,nan,nan,nan,nan,0.8928901200369345
MedSAM-vit_b,img0002.nii.gz,0,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,1,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,2,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,3,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,4,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,5,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,6,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,7,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,8,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,9,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,10,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,11,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,12,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,13,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,14,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,15,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,16,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,17,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,18,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,19,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,20,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,21,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,22,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,23,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,24,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,25,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,26,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,27,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,28,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,29,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,30,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,31,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,32,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,33,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,34,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,35,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,36,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,37,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,38,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,39,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,40,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,41,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,42,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,43,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,44,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,45,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,46,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,47,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,48,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,49,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,50,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,51,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,52,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,53,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,54,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,55,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,56,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,57,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,58,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,59,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,60,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,61,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,62,nan,nan,nan,nan,nan
MedSAM-vit_b,img0002.nii.gz,63,nan,nan,nan,nan,0.0
MedSAM-vit_b,img0002.nii.gz,64,nan,nan,nan,nan,0.0
MedSAM-vit_b,img0002.nii.gz,65,nan,nan,nan,nan,0.0
MedSAM-vit_b,img0002.nii.gz,66,nan,nan,nan,nan,0.0
MedSAM-vit_b,img0002.nii.gz,67,nan,nan,nan,nan,0.9544924154025671
MedSAM-vit_b,img0002.nii.gz,68,nan,nan,nan,nan,0.9366106080206986
MedSAM-vit_b,img0002.nii.gz,69,nan,nan,nan,nan,0.9451137884872824
MedSAM-vit_b,img0002.nii.gz,70,nan,nan,nan,nan,0.9273743016759777
MedSAM-vit_b,img0002.nii.gz,71,nan,nan,nan,nan,0.974496644295302
MedSAM-vit_b,img0002.nii.gz,72,nan,nan,nan,nan,0.9536784741144414
MedSAM-vit_b,img0002.nii.gz,73,nan,nan,nan,nan,0.9282700421940928
MedSAM-vit_b,img0002.nii.gz,74,nan,0.9252217997465145,nan,nan,0.9413407821229051
MedSAM-vit_b,img0002.nii.gz,75,nan,0.9383333333333334,nan,nan,0.964769647696477
MedSAM-vit_b,img0002.nii.gz,76,nan,0.9539672925499697,nan,nan,0.9606299212598425
MedSAM-vit_b,img0002.nii.gz,77,nan,0.9369501466275659,nan,nan,0.9111747851002865
MedSAM-vit_b,img0002.nii.gz,78,nan,0.9769820971867008,nan,0.4138192862566439,0.9726027397260274
MedSAM-vit_b,img0002.nii.gz,79,nan,0.9724770642201835,nan,0.552397358598909,0.9514563106796117
MedSAM-vit_b,img0002.nii.gz,80,nan,0.9707990907501312,nan,0.8656240025534632,0.8914285714285715
MedSAM-vit_b,img0002.nii.gz,81,nan,0.9438987847511237,0.8571428571428571,0.9031088082901555,0.898876404494382
MedSAM-vit_b,img0002.nii.gz,82,nan,0.9418426691153964,0.8264264264264264,0.8791351351351351,0.8948106591865358
MedSAM-vit_b,img0002.nii.gz,83,nan,0.9392185238784371,0.9536363636363636,0.9512852777278447,0.9428989751098097
MedSAM-vit_b,img0002.nii.gz,84,nan,0.9365475200886673,0.9419263456090652,0.968623796210003,0.9422572178477691
MedSAM-vit_b,img0002.nii.gz,85,nan,0.947601271948016,0.9631147540983607,0.9499594265620773,0.9605442176870749
MedSAM-vit_b,img0002.nii.gz,86,nan,0.9334285714285714,0.9682102628285356,0.9479755450455647,0.9613733905579399
MedSAM-vit_b,img0002.nii.gz,87,nan,0.9217138707334785,0.9715402998044753,0.9637673804932508,0.9338731443994602
MedSAM-vit_b,img0002.nii.gz,88,nan,0.9066335677837539,0.9617419617419617,0.9565058812802042,0.9351620947630923
MedSAM-vit_b,img0002.nii.gz,89,nan,0.9238780824015929,0.9478407178911946,0.9582305541851669,0.896551724137931
MedSAM-vit_b,img0002.nii.gz,90,nan,0.9050570962479608,0.9472329472329473,0.9512144199317977,0.9453551912568307
MedSAM-vit_b,img0002.nii.gz,91,nan,0.9246753246753247,0.9461953682744211,0.9612629344653755,0.9490084985835694
MedSAM-vit_b,img0002.nii.gz,92,nan,0.8566942620610905,0.8991494532199271,0.9666687052779647,0.9263721552878179
MedSAM-vit_b,img0002.nii.gz,93,nan,0.8821374045801527,0.8905209222886422,0.9693860292044878,0.9385474860335196
MedSAM-vit_b,img0002.nii.gz,94,nan,0.9589235127478754,0.8964102564102564,0.957811173797993,0.9230769230769231
MedSAM-vit_b,img0002.nii.gz,95,nan,0.9747804969176163,0.8871382085973626,0.9729576399394856,0.9567496723460026
MedSAM-vit_b,img0002.nii.gz,96,nan,0.9805338149709011,0.9090603462766852,0.9407867494824017,0.9357798165137615
MedSAM-vit_b,img0002.nii.gz,97,nan,0.9671897289586305,0.8818782098312545,0.946649790971503,0.9582772543741588
MedSAM-vit_b,img0002.nii.gz,98,nan,0.957280385078219,0.9044481054365733,0.8993832839279021,0.9266304347826086
MedSAM-vit_b,img0002.nii.gz,99,nan,0.9303538175046555,0.939796313007606,0.8865204151388976,0.9259757738896366
MedSAM-vit_b,img0002.nii.gz,100,nan,0.9299867899603699,0.9208793938641162,0.8572400498922781,0.9242424242424242
MedSAM-vit_b,img0002.nii.gz,101,nan,0.8613569321533924,0.9501627848735287,0.8763773827716561,0.952020202020202
MedSAM-vit_b,img0002.nii.gz,102,nan,nan,0.9603392367173859,0.8936698596117785,0.944516129032258
MedSAM-vit_b,img0002.nii.gz,103,nan,nan,0.9120176947652986,0.9670036434546108,0.9664948453608248
MedSAM-vit_b,img0002.nii.gz,104,nan,nan,0.9500561167227833,0.9622412273387808,0.9084158415841584
MedSAM-vit_b,img0002.nii.gz,105,0.781431334622824,nan,0.9194325850433824,0.9159735411618312,0.9360780065005417
MedSAM-vit_b,img0002.nii.gz,106,0.8914634146341464,nan,0.9349479894426331,0.9254858899747447,0.9782383419689119
MedSAM-vit_b,img0002.nii.gz,107,0.9275433032446938,nan,0.8618673793218641,0.9085692033366809,0.9446122860020141
MedSAM-vit_b,img0002.nii.gz,108,0.9313177785080513,nan,0.8751741986860442,0.9169338737975679,0.9514563106796117
MedSAM-vit_b,img0002.nii.gz,109,0.8591327201051249,nan,0.7930960086299892,0.9253932406196759,0.9586776859504132
MedSAM-vit_b,img0002.nii.gz,110,0.8362409862758781,nan,0.8765163297045101,0.9435850410653058,0.943579766536965
MedSAM-vit_b,img0002.nii.gz,111,0.43506894422720727,nan,0.6189839572192514,0.8899477854456493,0.8348837209302326
MedSAM-vit_b,img0002.nii.gz,112,0.9131019639494216,nan,0.719626168224299,0.9555737673673979,0.8958930276981852
MedSAM-vit_b,img0002.nii.gz,113,0.9293869664500264,nan,0.3076923076923077,0.9622787339529096,0.9376146788990826
MedSAM-vit_b,img0002.nii.gz,114,0.06482869996539393,nan,nan,0.41204375076809635,0.5327978580990629
MedSAM-vit_b,img0002.nii.gz,115,0.4037754761109255,nan,nan,0.360751818916734,0.24489795918367346
MedSAM-vit_b,img0002.nii.gz,116,0.4479166666666667,nan,nan,0.3823351774454618,0.4360056258790436
MedSAM-vit_b,img0002.nii.gz,117,0.39727361246348586,nan,nan,0.40432076339945267,0.29941860465116277
MedSAM-vit_b,img0002.nii.gz,118,0.5485027618955325,nan,nan,0.4947435564270358,0.21897810218978103
MedSAM-vit_b,img0002.nii.gz,119,0.5279944928866452,nan,nan,0.41483359431312605,0.23575129533678757
MedSAM-vit_b,img0002.nii.gz,120,0.5949751518498068,nan,nan,0.45964051516724064,0.1731266149870801
MedSAM-vit_b,img0002.nii.gz,121,0.6705413483892394,nan,nan,0.47485286249331193,nan
MedSAM-vit_b,img0002.nii.gz,122,0.6717767295597484,nan,nan,0.5456883093029663,0.20602218700475436
MedSAM-vit_b,img0002.nii.gz,123,0.6309492847854357,nan,nan,0.48916317684225996,0.05128205128205128
MedSAM-vit_b,img0002.nii.gz,124,0.6959706959706959,nan,nan,0.0031186539019437192,0.3125
MedSAM-vit_b,img0002.nii.gz,125,0.1668545659526494,nan,nan,0.003840614498319731,0.04886561954624782
MedSAM-vit_b,img0002.nii.gz,126,nan,nan,nan,0.452963141411708,0.3249211356466877
MedSAM-vit_b,img0002.nii.gz,127,nan,nan,nan,0.036903251000683396,0.1536050156739812
MedSAM-vit_b,img0002.nii.gz,128,nan,nan,nan,0.010481413772090189,0.13141025641025642
MedSAM-vit_b,img0002.nii.gz,129,nan,nan,nan,0.01470142467414368,0.020100502512562814
MedSAM-vit_b,img0002.nii.gz,130,nan,nan,nan,0.22864672143853665,0.014134275618374558
MedSAM-vit_b,img0002.nii.gz,131,nan,nan,nan,0.0,0.3021148036253776
MedSAM-vit_b,img0002.nii.gz,132,nan,nan,nan,0.0,0.7406639004149378
MedSAM-vit_b,img0002.nii.gz,133,nan,nan,nan,nan,0.21656050955414013
MedSAM-vit_b,img0002.nii.gz,134,nan,nan,nan,nan,0.3288084464555053
MedSAM-vit_b,img0002.nii.gz,135,nan,nan,nan,nan,0.4486486486486487
MedSAM-vit_b,img0002.nii.gz,136,nan,nan,nan,nan,0.25112107623318386
MedSAM-vit_b,img0002.nii.gz,137,nan,nan,nan,nan,0.4776902887139108
MedSAM-vit_b,img0002.nii.gz,138,nan,nan,nan,nan,0.5253456221198156
MedSAM-vit_b,img0007.nii.gz,0,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,1,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,2,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,3,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,4,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,5,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,6,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,7,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,8,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,9,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,10,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,11,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,12,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,13,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,14,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,15,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,16,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,17,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,18,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,19,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,20,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,21,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,22,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,23,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,24,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,25,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,26,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,27,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,28,nan,nan,nan,nan,nan
MedSAM-vit_b,img0007.nii.gz,29,nan,nan,nan,nan,nan
